date,horizon,source,portfolio,n,stock_return,ibov_return,gross_alpha_vs_ibov,net_alpha_vs_ibov,cdi_return,net_excess_vs_cdi
2023-09-12,5,ranker_v2,top20,20,-0.01870859653256208,-0.0010341787603418418,-0.017674417772220237,-0.01967441777222024,0.002454255806815686,-0.023162852339377767
2023-09-12,5,ranker_v2,top_decile,11,-0.013031354281889325,-0.0010341787603418418,-0.011997175521547483,-0.013997175521547483,0.002454255806815686,-0.01748561008870501
2023-09-12,5,momentum_126_baseline,top10,10,-0.015765607483798683,-0.0010341787603418418,-0.01473142872345684,-0.016731428723456843,0.002454255806815686,-0.02021986329061437
2023-09-19,5,ranker_v2,top5,5,-0.03372656278198598,-0.030998082242927216,-0.002728480539058764,-0.004728480539058764,0.002383799631098027,-0.038110362413084006
2023-09-19,5,ranker_v2,top10,10,-0.03212204682369217,-0.030998082242927216,-0.001123964580764958,-0.0031239645807649577,0.002383799631098027,-0.0365058464547902
2023-09-19,5,ranker_v2,top20,20,-0.045866775715614636,-0.030998082242927216,-0.014868693472687423,-0.01686869347268742,0.002383799631098027,-0.050250575346712664
2023-09-19,5,ranker_v2,top_decile,11,-0.03546116701651738,-0.030998082242927216,-0.004463084773590162,-0.006463084773590162,0.002383799631098027,-0.03984496664761541
2023-09-19,5,momentum_126_baseline,top10,10,-0.03252641325690988,-0.030998082242927216,-0.0015283310139826644,-0.0035283310139826644,0.002383799631098027,-0.03691021288800791
2023-09-26,5,ranker_v2,top5,5,-0.03049120189004013,-0.0067779986514059365,-0.023713203238634194,-0.025713203238634193,0.0023661863609196754,-0.034857388250959805
2023-09-26,5,ranker_v2,top10,10,-0.01581771729580176,-0.0067779986514059365,-0.009039718644395822,-0.011039718644395822,0.0023661863609196754,-0.020183903656721437
2023-09-26,5,ranker_v2,top20,20,-0.011553657193521489,-0.0067779986514059365,-0.004775658542115552,-0.006775658542115552,0.0023661863609196754,-0.015919843554441163
2023-09-26,5,ranker_v2,top_decile,11,-0.01303722090406665,-0.0067779986514059365,-0.0062592222526607144,-0.008259222252660715,0.0023661863609196754,-0.017403407264986327
2023-09-26,5,momentum_126_baseline,top10,10,-0.027344435677898037,-0.0067779986514059365,-0.0205664370264921,-0.022566437026492102,0.0023661863609196754,-0.031710622038817714
2023-10-03,5,ranker_v2,top5,5,0.021316158775050286,0.029254357735476466,-0.00793819896042618,-0.00993819896042618,0.0023661863609196754,0.016949972414130612
2023-10-03,5,ranker_v2,top10,10,-0.010956172033322952,0.029254357735476466,-0.04021052976879942,-0.042210529768799424,0.0023661863609196754,-0.015322358394242628
2023-10-03,5,ranker_v2,top20,20,0.004809752257576,0.029254357735476466,-0.024444605477900467,-0.026444605477900465,0.0023661863609196754,0.00044356589665632464
2023-10-03,5,ranker_v2,top_decile,11,-0.011042408644004147,0.029254357735476466,-0.04029676637948061,-0.04229676637948061,0.0023661863609196754,-0.015408595004923822
2023-10-03,5,momentum_126_baseline,top10,10,0.009934576887582591,0.029254357735476466,-0.019319780847893875,-0.021319780847893877,0.0023661863609196754,0.005568390526662916
2023-10-10,5,ranker_v2,top5,5,-0.10076596545613825,-0.022931889632250235,-0.07783407582388802,-0.07983407582388802,0.0023661863609196754,-0.10513215181705793
2023-10-10,5,ranker_v2,top10,10,-0.06054332971663937,-0.022931889632250235,-0.03761144008438914,-0.03961144008438914,0.0023661863609196754,-0.06490951607755904
2023-10-10,5,ranker_v2,top20,20,-0.06556507368944431,-0.022931889632250235,-0.04263318405719407,-0.044633184057194075,0.0023661863609196754,-0.06993126005036399
2023-10-10,5,ranker_v2,top_decile,11,-0.05562090344915123,-0.022931889632250235,-0.032689013816900994,-0.034689013816900996,0.0023661863609196754,-0.05998708981007091
2023-10-10,5,momentum_126_baseline,top10,10,-0.09279554927509814,-0.022931889632250235,-0.06986365964284791,-0.07186365964284791,0.0023661863609196754,-0.09716173563601782
2023-10-18,5,ranker_v2,top5,5,0.0076616991267401515,-0.010783798001052114,0.018445497127792265,0.016445497127792266,0.0023661863609196754,0.003295512765820476
2023-10-18,5,ranker_v2,top10,10,-0.005062776833161142,-0.010783798001052114,0.005721021167890972,0.0037210211678909717,0.0023661863609196754,-0.009428963194080818
2023-10-18,5,ranker_v2,top20,20,-0.02104595098484179,-0.010783798001052114,-0.010262152983789675,-0.012262152983789675,0.0023661863609196754,-0.025412137345761462
2023-10-18,5,ranker_v2,top_decile,11,-0.002969429321626592,-0.010783798001052114,0.007814368679425521,0.005814368679425521,0.0023661863609196754,-0.007335615682546268
2023-10-18,5,momentum_126_baseline,top10,10,0.007584877418258673,-0.010783798001052114,0.01836867541931079,0.016368675419310787,0.0023661863609196754,0.0032186910573389974
2023-10-25,5,ranker_v2,top5,5,-0.0322575083612743,0.01970220685987778,-0.05195971522115208,-0.05395971522115208,0.0023661863609196754,-0.03662369472219398
2023-10-25,5,ranker_v2,top10,10,-0.02176789127726597,0.01970220685987778,-0.04147009813714375,-0.04347009813714375,0.0023661863609196754,-0.02613407763818565
2023-10-25,5,ranker_v2,top20,20,-0.007183050175642286,0.01970220685987778,-0.026885257035520065,-0.028885257035520064,0.0023661863609196754,-0.011549236536561962
2023-10-25,5,ranker_v2,top_decile,11,-0.02045260172459994,0.01970220685987778,-0.04015480858447772,-0.042154808584477725,0.0023661863609196754,-0.024818788085519614
2023-10-25,5,momentum_126_baseline,top10,10,-0.0026916138504052166,0.01970220685987778,-0.022393820710282997,-0.024393820710282996,0.0023661863609196754,-0.007057800211324892
2023-11-01,5,ranker_v2,top5,5,0.11143900431768325,0.03441022832955243,0.07702877598813082,0.07502877598813082,0.002277722376154756,0.10716128194152849
2023-11-01,5,ranker_v2,top10,10,0.08386161142169841,0.03441022832955243,0.04945138309214599,0.047451383092145985,0.002277722376154756,0.07958388904554366
2023-11-01,5,ranker_v2,top20,20,0.07190262940505962,0.03441022832955243,0.0374924010755072,0.0354924010755072,0.002277722376154756,0.06762490702890486
2023-11-01,5,ranker_v2,top_decile,11,0.08336435837911016,0.03441022832955243,0.04895413004955773,0.04695413004955773,0.002277722376154756,0.0790866360029554
2023-11-01,5,momentum_126_baseline,top10,10,0.08104983973264368,0.03441022832955243,0.04663961140309125,0.04463961140309125,0.002277722376154756,0.07677211735648892
2023-11-09,5,ranker_v2,top5,5,0.11462459925315474,0.050835209894800615,0.06378938935835413,0.061789389358354124,0.002277722376154756,0.11034687687699998
2023-11-09,5,ranker_v2,top10,10,0.0796930354073574,0.050835209894800615,0.02885782551255678,0.026857825512556777,0.002277722376154756,0.07541531303120264
2023-11-09,5,ranker_v2,top20,20,0.08333417607892134,0.050835209894800615,0.03249896618412072,0.03049896618412072,0.002277722376154756,0.07905645370276658
2023-11-09,5,ranker_v2,top_decile,11,0.07710804919357711,0.050835209894800615,0.026272839298776492,0.024272839298776494,0.002277722376154756,0.07283032681742235
2023-11-09,5,momentum_126_baseline,top10,10,0.04484879838357383,0.050835209894800615,-0.005986411511226785,-0.007986411511226785,0.002277722376154756,0.04057107600741907
2023-11-17,5,ranker_v2,top5,5,-0.00971867262958579,0.0038380963042330407,-0.01355676893381883,-0.01555676893381883,0.002277722376154756,-0.013996395005740545
2023-11-17,5,ranker_v2,top10,10,0.0023924699876196943,0.0038380963042330407,-0.0014456263166133464,-0.0034456263166133465,0.002277722376154756,-0.0018852523885350618
2023-11-17,5,ranker_v2,top20,20,-0.0037298806862811175,0.0038380963042330407,-0.007567976990514158,-0.00956797699051416,0.002277722376154756,-0.008007603062435874
2023-11-17,5,ranker_v2,top_decile,11,-0.0026699285755235765,0.0038380963042330407,-0.006508024879756617,-0.008508024879756618,0.002277722376154756,-0.006947650951678333
2023-11-17,5,momentum_126_baseline,top10,10,-0.023835490344553244,0.0038380963042330407,-0.027673586648786285,-0.029673586648786283,0.002277722376154756,-0.028113212720708
2023-11-24,5,ranker_v2,top5,5,0.008077661234502154,0.020399547561772202,-0.012321886327270049,-0.014321886327270049,0.002277722376154756,0.0037999388583473976
2023-11-24,5,ranker_v2,top10,10,0.03697470715024935,0.020399547561772202,0.01657515958847715,0.014575159588477151,0.002277722376154756,0.03269698477409459
2023-11-24,5,ranker_v2,top20,20,0.053663824975185126,0.020399547561772202,0.033264277413412924,0.03126427741341292,0.002277722376154756,0.04938610259903037
2023-11-24,5,ranker_v2,top_decile,11,0.03825437696675231,0.020399547561772202,0.017854829404980108,0.015854829404980106,0.002277722376154756,0.03397665459059755
2023-11-24,5,momentum_126_baseline,top10,10,0.0322122181891875,0.020399547561772202,0.011812670627415301,0.009812670627415301,0.002277722376154756,0.027934495813032742
2023-12-01,5,ranker_v2,top5,5,-0.04383527939504228,-0.007876474399506672,-0.03595880499553561,-0.03795880499553561,0.002277722376154756,-0.04811300177119704
2023-12-01,5,ranker_v2,top10,10,-0.03270187216528263,-0.007876474399506672,-0.02482539776577596,-0.026825397765775957,0.002277722376154756,-0.036979594541437386
2023-12-01,5,ranker_v2,top20,20,-0.024472012210120176,-0.007876474399506672,-0.016595537810613504,-0.018595537810613502,0.002277722376154756,-0.02874973458627493
2023-12-01,5,ranker_v2,top_decile,11,-0.03337656107541063,-0.007876474399506672,-0.025500086675903956,-0.027500086675903958,0.002277722376154756,-0.037654283451565386
2023-12-01,5,momentum_126_baseline,top10,10,-0.006780025596528849,-0.007876474399506672,0.001096448802977823,-0.000903551197022177,0.002277722376154756,-0.011057747972683605
2023-12-08,5,ranker_v2,top5,5,-0.016545149947844683,0.024414999921318126,-0.04096014986916281,-0.042960149869162814,0.0022421780551329373,-0.02078732800297762
2023-12-08,5,ranker_v2,top10,10,0.00390657035204024,0.024414999921318126,-0.020508429569277887,-0.022508429569277885,0.0022421780551329373,-0.0003356077030926977
2023-12-08,5,ranker_v2,top20,20,0.006810501671475705,0.024414999921318126,-0.01760449824984242,-0.019604498249842423,0.0022421780551329373,0.0025683236163427676
2023-12-08,5,ranker_v2,top_decile,11,-0.0018405645260126063,0.024414999921318126,-0.026255564447330734,-0.028255564447330732,0.0022421780551329373,-0.0060827425811455435
2023-12-08,5,momentum_126_baseline,top10,10,0.00470023620859068,0.024414999921318126,-0.019714763712727446,-0.021714763712727445,0.0022421780551329373,0.00045805815345774294
2023-12-15,5,ranker_v2,top5,5,0.004512927809738864,0.019631788750892776,-0.015118860941153911,-0.01711886094115391,0.0021888639370755136,0.00032406387266335074
2023-12-15,5,ranker_v2,top10,10,0.019176264299815015,0.019631788750892776,-0.00045552445107776006,-0.00245552445107776,0.0021888639370755136,0.014987400362739503
2023-12-15,5,ranker_v2,top20,20,0.034687292555337486,0.019631788750892776,0.015055503804444708,0.013055503804444708,0.0021888639370755136,0.03049842861826197
2023-12-15,5,ranker_v2,top_decile,11,0.01936277728608242,0.019631788750892776,-0.0002690114648103577,-0.0022690114648103578,0.0021888639370755136,0.015173913349006904
2023-12-15,5,momentum_126_baseline,top10,10,0.019176991811378365,0.019631788750892776,-0.0004547969395144125,-0.0024547969395144124,0.0021888639370755136,0.01498812787430285
2023-12-22,5,ranker_v2,top5,5,0.01601520335775821,0.0006101557026960691,0.015405047655062143,0.013405047655062143,0.0026272113242731265,0.011387992033485084
2023-12-22,5,ranker_v2,top10,10,0.007051684464042351,0.0006101557026960691,0.006441528761346282,0.004441528761346282,0.0026272113242731265,0.0024244731397692247
2023-12-22,5,ranker_v2,top20,20,0.009579386222961034,0.0006101557026960691,0.008969230520264965,0.006969230520264965,0.0026272113242731265,0.004952174898687907
2023-12-22,5,ranker_v2,top_decile,11,0.004557219615185918,0.0006101557026960691,0.003947063912489849,0.001947063912489849,0.0026272113242731265,-6.999170908720837e-05
2023-12-22,5,momentum_126_baseline,top10,10,0.0027808864298015214,0.0006101557026960691,0.0021707307271054523,0.00017073072710545225,0.0026272113242731265,-0.0018463248944716052
2024-01-03,5,ranker_v2,top5,5,-0.01618212568452968,-0.015003688814610672,-0.0011784368699190085,-0.0031784368699190086,0.0021888639370755136,-0.020370989621605197
2024-01-03,5,ranker_v2,top10,10,0.014046110997606932,-0.015003688814610672,0.029049799812217603,0.027049799812217605,0.0021888639370755136,0.009857247060531418
2024-01-03,5,ranker_v2,top20,20,0.009173263597055026,-0.015003688814610672,0.024176952411665696,0.022176952411665694,0.0021888639370755136,0.0049843996599795125
2024-01-03,5,ranker_v2,top_decile,11,0.013618817276552442,-0.015003688814610672,0.028622506091163114,0.026622506091163116,0.0021888639370755136,0.009429953339476929
2024-01-03,5,momentum_126_baseline,top10,10,-0.02968737882778223,-0.015003688814610672,-0.014683690013171557,-0.016683690013171555,0.0021888639370755136,-0.03387624276485774
2024-01-10,5,ranker_v2,top5,5,-0.048477093823396114,-0.01770851644362237,-0.030768577379773742,-0.03276857737977374,0.0021888639370755136,-0.05266595776047163
2024-01-10,5,ranker_v2,top10,10,-0.04012532451366382,-0.01770851644362237,-0.022416808070041448,-0.02441680807004145,0.0021888639370755136,-0.04431418845073933
2024-01-10,5,ranker_v2,top20,20,-0.01619464519602023,-0.01770851644362237,0.0015138712476021388,-0.0004861287523978612,0.0021888639370755136,-0.020383509133095744
2024-01-10,5,ranker_v2,top_decile,11,-0.0111166611704011,-0.01770851644362237,0.006591855273221269,0.004591855273221269,0.0021888639370755136,-0.015305525107476613
2024-01-10,5,momentum_126_baseline,top10,10,0.0003937571352526925,-0.01770851644362237,0.01810227357887506,0.01610227357887506,0.0021888639370755136,-0.003795106801822821
2024-01-17,5,ranker_v2,top5,5,0.01546774166565379,-0.005508698764433051,0.02097644043008684,0.01897644043008684,0.0021888639370755136,0.011278877728578275
2024-01-17,5,ranker_v2,top10,10,-0.021929034296119244,-0.005508698764433051,-0.016420335531686193,-0.01842033553168619,0.0021888639370755136,-0.026117898233194756
2024-01-17,5,ranker_v2,top20,20,-0.017277840327247655,-0.005508698764433051,-0.011769141562814606,-0.013769141562814606,0.0021888639370755136,-0.02146670426432317
2024-01-17,5,ranker_v2,top_decile,11,-0.016200843514403138,-0.005508698764433051,-0.010692144749970085,-0.012692144749970085,0.0021888639370755136,-0.020389707451478653
2024-01-17,5,momentum_126_baseline,top10,10,-0.021992557708167482,-0.005508698764433051,-0.01648385894373443,-0.01848385894373443,0.0021888639370755136,-0.026181421645242994
2024-01-24,5,ranker_v2,top5,5,-0.017029424303782646,-0.0005007197846904621,-0.016528704519092184,-0.018528704519092186,0.0021888639370755136,-0.02121828824085816
2024-01-24,5,ranker_v2,top10,10,-0.02012162236708882,-0.0005007197846904621,-0.019620902582398358,-0.021620902582398356,0.0021888639370755136,-0.024310486304164332
2024-01-24,5,ranker_v2,top20,20,0.0023630356747042502,-0.0005007197846904621,0.0028637554593947123,0.0008637554593947123,0.0021888639370755136,-0.0018258282623712634
2024-01-24,5,ranker_v2,top_decile,11,0.011297970371400163,-0.0005007197846904621,0.011798690156090625,0.009798690156090625,0.0021888639370755136,0.00710910643432465
2024-01-24,5,momentum_126_baseline,top10,10,0.02675554636988251,-0.0005007197846904621,0.027256266154572974,0.025256266154572972,0.0021888639370755136,0.022566682432806996
2024-01-31,5,ranker_v2,top5,5,-0.06326374766998492,0.014528148287306752,-0.07779189595729168,-0.07979189595729168,0.002099611128611123,-0.06736335879859605
2024-01-31,5,ranker_v2,top10,10,-0.021077469978117137,0.014528148287306752,-0.03560561826542389,-0.03760561826542389,0.002099611128611123,-0.025177081106728262
2024-01-31,5,ranker_v2,top20,20,0.0005452660692257417,0.014528148287306752,-0.01398288221808101,-0.01598288221808101,0.002099611128611123,-0.0035543450593853816
2024-01-31,5,ranker_v2,top_decile,11,-0.012312031170130366,0.014528148287306752,-0.026840179457437118,-0.028840179457437116,0.002099611128611123,-0.016411642298741487
2024-01-31,5,momentum_126_baseline,top10,10,-0.026491879667195184,0.014528148287306752,-0.041020027954501936,-0.04302002795450194,0.002099611128611123,-0.03059149079580631
2024-02-07,5,ranker_v2,top5,5,-0.018439541329966325,-0.006805135485463909,-0.011634405844502416,-0.013634405844502416,0.002099611128611123,-0.022539152458577447
2024-02-07,5,ranker_v2,top10,10,-0.011916661632005299,-0.006805135485463909,-0.00511152614654139,-0.00711152614654139,0.002099611128611123,-0.016016272760616422
2024-02-07,5,ranker_v2,top20,20,-0.017157023916154403,-0.006805135485463909,-0.010351888430690492,-0.012351888430690492,0.002099611128611123,-0.021256635044765528
2024-02-07,5,ranker_v2,top_decile,11,-0.007938123880781321,-0.006805135485463909,-0.0011329883953174115,-0.0031329883953174114,0.002099611128611123,-0.012037735009392444
2024-02-07,5,momentum_126_baseline,top10,10,-0.025663376251674298,-0.006805135485463909,-0.01885824076621039,-0.020858240766210387,0.002099611128611123,-0.02976298738028542
2024-02-16,5,ranker_v2,top5,5,-0.001661240703518274,0.005383527803241028,-0.007044768506759303,-0.009044768506759303,0.002099611128611123,-0.0057608518321293975
2024-02-16,5,ranker_v2,top10,10,-0.011295103304429621,0.005383527803241028,-0.01667863110767065,-0.01867863110767065,0.002099611128611123,-0.015394714433040744
2024-02-16,5,ranker_v2,top20,20,0.0014407790260898723,0.005383527803241028,-0.003942748777151156,-0.005942748777151156,0.002099611128611123,-0.002658832102521251
2024-02-16,5,ranker_v2,top_decile,11,-0.011473714933565627,0.005383527803241028,-0.016857242736806655,-0.018857242736806654,0.002099611128611123,-0.01557332606217675
2024-02-16,5,momentum_126_baseline,top10,10,0.0020872564399419423,0.005383527803241028,-0.003296271363299086,-0.005296271363299086,0.002099611128611123,-0.0020123546886691808
2024-02-23,5,ranker_v2,top5,5,0.036404531433034036,-0.0018467149336650612,0.0382512463666991,0.036251246366699096,0.002099611128611123,0.03230492030442291
2024-02-23,5,ranker_v2,top10,10,0.04476258196485392,-0.0018467149336650612,0.04660929689851898,0.04460929689851898,0.002099611128611123,0.0406629708362428
2024-02-23,5,ranker_v2,top20,20,0.03430402516303077,-0.0018467149336650612,0.03615074009669583,0.03415074009669583,0.002099611128611123,0.030204414034419647
2024-02-23,5,ranker_v2,top_decile,11,0.04340023394431798,-0.0018467149336650612,0.04524694887798304,0.04324694887798304,0.002099611128611123,0.03930062281570686
2024-02-23,5,momentum_126_baseline,top10,10,0.030738259993001404,-0.0018467149336650612,0.03258497492666647,0.030584974926666467,0.002099611128611123,0.026638648864390282
2024-03-01,5,ranker_v2,top5,5,-0.02319733758446647,-0.016326056665118438,-0.006871280919348033,-0.008871280919348034,0.002099611128611123,-0.02729694871307759
2024-03-01,5,ranker_v2,top10,10,-0.0115870774038207,-0.016326056665118438,0.004738979261297738,0.0027389792612977377,0.002099611128611123,-0.015686688532431825
2024-03-01,5,ranker_v2,top20,20,-0.0016474301558415338,-0.016326056665118438,0.014678626509276904,0.012678626509276904,0.002099611128611123,-0.005747041284452657
2024-03-01,5,ranker_v2,top_decile,11,-0.013830031320622832,-0.016326056665118438,0.0024960253444956063,0.0004960253444956063,0.002099611128611123,-0.017929642449233955
2024-03-01,5,momentum_126_baseline,top10,10,-0.006327815955615235,-0.016326056665118438,0.009998240709503203,0.007998240709503203,0.002099611128611123,-0.010427427084226358
2024-03-08,5,ranker_v2,top5,5,0.014748314976484012,-0.002589103729411124,0.017337418705895134,0.015337418705895134,0.002099611128611123,0.010648703847872889
2024-03-08,5,ranker_v2,top10,10,0.010008876299948899,-0.002589103729411124,0.012597980029360023,0.010597980029360023,0.002099611128611123,0.005909265171337776
2024-03-08,5,ranker_v2,top20,20,0.007831538925019126,-0.002589103729411124,0.01042064265443025,0.00842064265443025,0.002099611128611123,0.0037319277964080032
2024-03-08,5,ranker_v2,top_decile,11,0.034432592721115714,-0.002589103729411124,0.03702169645052684,0.035021696450526836,0.002099611128611123,0.03033298159250459
2024-03-08,5,momentum_126_baseline,top10,10,0.0018583038225302607,-0.002589103729411124,0.0044474075519413845,0.0024474075519413845,0.002099611128611123,-0.0022413073060808626
2024-03-15,5,ranker_v2,top5,5,-0.018370134256938342,0.0022486626374840224,-0.020618796894422364,-0.022618796894422366,0.002063771362405209,-0.022433905619343553
2024-03-15,5,ranker_v2,top10,10,0.0009729261301618996,0.0022486626374840224,-0.0012757365073221227,-0.0032757365073221227,0.002063771362405209,-0.0030908452322433093
2024-03-15,5,ranker_v2,top20,20,0.0017064276683415257,0.0022486626374840224,-0.0005422349691424966,-0.0025422349691424967,0.002063771362405209,-0.0023573436940636833
2024-03-15,5,ranker_v2,top_decile,11,0.005451405229086795,0.0022486626374840224,0.0032027425916027726,0.0012027425916027725,0.002063771362405209,0.001387633866681586
2024-03-15,5,momentum_126_baseline,top10,10,-0.025147778833810187,0.0022486626374840224,-0.02739644147129421,-0.029396441471294207,0.002063771362405209,-0.029211550196215394
2024-03-22,5,ranker_v2,top5,5,0.022261647322407742,-0.00029127665771844224,0.022552923980126184,0.020552923980126182,0.0020100141164518526,0.018251633205955888
2024-03-22,5,ranker_v2,top10,10,0.030186537365304356,-0.00029127665771844224,0.030477814023022798,0.028477814023022796,0.0020100141164518526,0.0261765232488525
2024-03-22,5,ranker_v2,top20,20,0.006008345073018379,-0.00029127665771844224,0.006299621730736821,0.004299621730736821,0.0020100141164518526,0.001998330956566526
2024-03-22,5,ranker_v2,top_decile,11,0.024117171722345853,-0.00029127665771844224,0.024408448380064295,0.022408448380064297,0.0020100141164518526,0.020107157605894002
2024-03-22,5,momentum_126_baseline,top10,10,0.004398836970565534,-0.00029127665771844224,0.004690113628283976,0.002690113628283976,0.0020100141164518526,0.0003888228541136813
2024-04-01,5,ranker_v2,top5,5,0.10313484888443032,0.014701945035042074,0.08843290384938825,0.08643290384938825,0.0020100141164518526,0.09912483476797847
2024-04-01,5,ranker_v2,top10,10,0.048337967442979954,0.014701945035042074,0.03363602240793788,0.03163602240793788,0.0020100141164518526,0.0443279533265281
2024-04-01,5,ranker_v2,top20,20,0.02198690270139749,0.014701945035042074,0.007284957666355419,0.005284957666355419,0.0020100141164518526,0.017976888584945637
2024-04-01,5,ranker_v2,top_decile,11,0.033872441836326546,0.014701945035042074,0.019170496801284475,0.017170496801284477,0.0020100141164518526,0.02986242771987469
2024-04-01,5,momentum_126_baseline,top10,10,0.0138279474441521,0.014701945035042074,-0.0008739975908899744,-0.0028739975908899746,0.0020100141164518526,0.009817933327700248
2024-04-08,5,ranker_v2,top5,5,-0.08475784679606513,-0.02734038507803227,-0.05741746171803286,-0.05941746171803286,0.0020100141164518526,-0.08876786091251698
2024-04-08,5,ranker_v2,top10,10,-0.04927090739251566,-0.02734038507803227,-0.02193052231448339,-0.023930522314483393,0.0020100141164518526,-0.053280921508967516
2024-04-08,5,ranker_v2,top20,20,-0.06465070902992451,-0.02734038507803227,-0.03731032395189225,-0.039310323951892254,0.0020100141164518526,-0.06866072314637636
2024-04-08,5,ranker_v2,top_decile,11,-0.04705271236862219,-0.02734038507803227,-0.019712327290589925,-0.021712327290589924,0.0020100141164518526,-0.051062726485074046
2024-04-08,5,momentum_126_baseline,top10,10,-0.0698121908122294,-0.02734038507803227,-0.042471805734197135,-0.04447180573419714,0.0020100141164518526,-0.07382220492868126
2024-04-15,5,ranker_v2,top5,5,-0.03643191231838745,0.0019069047505066994,-0.03833881706889415,-0.04033881706889415,0.0020100141164518526,-0.040441926434839306
2024-04-15,5,ranker_v2,top10,10,-0.01786995514135483,0.0019069047505066994,-0.01977685989186153,-0.02177685989186153,0.0020100141164518526,-0.021879969257806685
2024-04-15,5,ranker_v2,top20,20,-0.00836307710597567,0.0019069047505066994,-0.010269981856482369,-0.012269981856482369,0.0020100141164518526,-0.012373091222427522
2024-04-15,5,ranker_v2,top_decile,11,-0.018209051730444344,0.0019069047505066994,-0.020115956480951044,-0.022115956480951042,0.0020100141164518526,-0.022219065846896195
2024-04-15,5,momentum_126_baseline,top10,10,-0.023323170520208956,0.0019069047505066994,-0.025230075270715656,-0.027230075270715658,0.0020100141164518526,-0.02733318463666081
2024-04-22,5,ranker_v2,top5,5,0.05900860093053271,0.014167058205187377,0.04484154272534533,0.04284154272534533,0.0020100141164518526,0.05499858681408085
2024-04-22,5,ranker_v2,top10,10,0.018913168271226632,0.014167058205187377,0.004746110066039255,0.002746110066039255,0.0020100141164518526,0.014903154154774778
2024-04-22,5,ranker_v2,top20,20,0.013079753587032028,0.014167058205187377,-0.0010873046181553493,-0.0030873046181553493,0.0020100141164518526,0.009069739470580176
2024-04-22,5,ranker_v2,top_decile,11,0.01405671634663195,0.014167058205187377,-0.00011034185855542741,-0.0021103418585554277,0.0020100141164518526,0.010046702230180097
2024-04-22,5,momentum_126_baseline,top10,10,0.0020603446964361895,0.014167058205187377,-0.012106713508751189,-0.014106713508751189,0.0020100141164518526,-0.001949669420015663
2024-04-29,5,ranker_v2,top5,5,-0.007857378777240798,0.014589484264087016,-0.022446863041327814,-0.024446863041327815,0.0020100141164518526,-0.01186739289369265
2024-04-29,5,ranker_v2,top10,10,0.030281560109592008,0.014589484264087016,0.015692075845504992,0.013692075845504992,0.0020100141164518526,0.026271545993140154
2024-04-29,5,ranker_v2,top20,20,0.011374834132924987,0.014589484264087016,-0.0032146501311620277,-0.005214650131162028,0.0020100141164518526,0.007364820016473135
2024-04-29,5,ranker_v2,top_decile,11,0.020966248433267776,0.014589484264087016,0.00637676416918076,0.00437676416918076,0.0020100141164518526,0.01695623431681592
2024-04-29,5,momentum_126_baseline,top10,10,0.009983288438821158,0.014589484264087016,-0.004606195825265858,-0.006606195825265858,0.0020100141164518526,0.0059732743223693055
2024-05-07,5,ranker_v2,top5,5,0.005483673832226854,-0.005378840647008776,0.01086251447923563,0.00886251447923563,0.001974036852709027,0.001509636979517827
2024-05-07,5,ranker_v2,top10,10,-0.003931643246639726,-0.005378840647008776,0.001447197400369049,-0.000552802599630951,0.001974036852709027,-0.007905680099348753
2024-05-07,5,ranker_v2,top20,20,-0.007201359141059088,-0.005378840647008776,-0.0018225184940503126,-0.0038225184940503124,0.001974036852709027,-0.011175395993768114
2024-05-07,5,ranker_v2,top_decile,11,-0.0059274431386814215,-0.005378840647008776,-0.0005486024916726461,-0.0025486024916726462,0.001974036852709027,-0.009901479991390448
2024-05-07,5,momentum_126_baseline,top10,10,-0.021098645612293975,-0.005378840647008776,-0.0157198049652852,-0.017719804965285198,0.001974036852709027,-0.025072682465003
2024-05-14,5,ranker_v2,top5,5,0.04284487318115202,-0.008582655721122046,0.05142752890227407,0.049427528902274066,0.0019650427386139757,0.038879830442538045
2024-05-14,5,ranker_v2,top10,10,0.02883792430265405,-0.008582655721122046,0.037420580023776094,0.03542058002377609,0.0019650427386139757,0.02487288156404007
2024-05-14,5,ranker_v2,top20,20,0.03558661494757573,-0.008582655721122046,0.044169270668697774,0.04216927066869777,0.0019650427386139757,0.03162157220896175
2024-05-14,5,ranker_v2,top_decile,11,0.026046758845460462,-0.008582655721122046,0.03462941456658251,0.032629414566582506,0.0019650427386139757,0.022081716106846484
2024-05-14,5,momentum_126_baseline,top10,10,0.05787352179538833,-0.008582655721122046,0.06645617751651037,0.06445617751651037,0.0019650427386139757,0.05390847905677435
2024-05-21,5,ranker_v2,top5,5,-0.010352314764920201,-0.02850594920415661,0.01815363443923641,0.01615363443923641,0.0019650427386139757,-0.014317357503534177
2024-05-21,5,ranker_v2,top10,10,-0.027060345266792407,-0.02850594920415661,0.0014456039373642038,-0.0005543960626357963,0.0019650427386139757,-0.031025388005406385
2024-05-21,5,ranker_v2,top20,20,-0.03838289881887907,-0.02850594920415661,-0.009876949614722458,-0.011876949614722458,0.0019650427386139757,-0.042347941557493045
2024-05-21,5,ranker_v2,top_decile,11,-0.026808287364845793,-0.02850594920415661,0.0016976618393108197,-0.00030233816068918036,0.0019650427386139757,-0.03077333010345977
2024-05-21,5,momentum_126_baseline,top10,10,-0.040840621357014516,-0.02850594920415661,-0.012334672152857907,-0.014334672152857907,0.0019650427386139757,-0.04480566409562849
